Date,Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,MonteCarlo_VaR,MonteCarlo_ES,Historical_VaR_Breach,LSTM_VaR_Breach,MonteCarlo_VaR_Breach,Is_Stress_Period
2020-03-30,0.023237591929391965,-0.012827314448357427,-0.029243491220563668,-0.031165192562442528,-0.04654998040337968,-0.03507225674844959,-0.043094460248293005,False,False,False,False
2020-03-31,-0.020701543820072135,-0.012827314448357427,-0.029243491220563668,-0.026045980351118752,-0.038759027021444514,-0.03499016063897726,-0.04267810428994766,True,False,False,False
2020-04-01,-0.05557595730448011,-0.012884782037556646,-0.029397760248924747,-0.030266443149601793,-0.04239525129708427,-0.03469271046198481,-0.04343299958839074,True,True,True,False
2020-04-02,0.017834936245040765,-0.013251727391881164,-0.030234304091794593,-0.04072028004971732,-0.05158937145419313,-0.03501214777992495,-0.04235533017791227,False,False,False,False
2020-04-03,-0.018191455405104483,-0.013251727391881164,-0.030234304091794593,-0.03369351246980504,-0.04947304972345606,-0.03415458021207858,-0.041660855839501944,True,False,False,False
2020-04-06,0.07573575293029983,-0.013520422255802914,-0.03032757697513631,-0.03186320384063746,-0.04586195637346689,-0.03570235012835601,-0.04274469523286792,False,False,False,False
2020-04-07,0.005494290656846071,-0.013520422255802914,-0.03032757697513631,-0.020574516231201264,-0.03496662939932767,-0.03384986775564573,-0.041440508284970756,False,False,False,False
2020-04-08,0.04661125306094429,-0.013520422255802914,-0.03032757697513631,-0.020927028852013415,-0.0336490110535571,-0.03473136362422449,-0.042308878631456784,False,False,False,False
2020-04-09,0.027800997461612378,-0.013520422255802914,-0.03032757697513631,-0.013628269763636694,-0.02508773026459021,-0.032300356258324545,-0.04115051776479064,False,False,False,False
2020-04-13,-0.02422922288919778,-0.013520422255802914,-0.03032757697513631,-0.010347029419984688,-0.0219383710041694,-0.03576980094100042,-0.04371694125372737,True,True,False,False
2020-04-14,0.02582776885677557,-0.013881885926100207,-0.030536646689957203,-0.017109653844580835,-0.02867251042905648,-0.03495082736018187,-0.043558538909822316,False,False,False,False
2020-04-15,-0.034127967551693644,-0.013881885926100207,-0.030536646689957203,-0.011308785071972987,-0.02327576324978311,-0.03607897747493112,-0.04542927822702816,True,True,False,False
2020-04-16,-0.004419372122086504,-0.014132556594371896,-0.030930300583898892,-0.019877314566026098,-0.03071488650461538,-0.03707122481500762,-0.04523173418153084,False,False,False,False
2020-04-17,0.037558125918264955,-0.014132556594371896,-0.030930300583898892,-0.01872280196106633,-0.028669616173092764,-0.03532258000392769,-0.04368594711478488,False,False,False,False
