,Date,Explained_Variance_Ratio
2013-05-02,2013-05-02,0.3553049951620639
2013-05-03,2013-05-03,0.3556532044307168
2013-05-06,2013-05-06,0.3569175549361648
2013-05-07,2013-05-07,0.3569508249123963
2013-05-08,2013-05-08,0.35647772755146295
2013-05-09,2013-05-09,0.3536417370529779
2013-05-10,2013-05-10,0.35390804941747694
2013-05-13,2013-05-13,0.35435651563551235
2013-05-14,2013-05-14,0.35407462373312665
2013-05-15,2013-05-15,0.35593513345929517
2013-05-16,2013-05-16,0.3561861975969775
2013-05-17,2013-05-17,0.3549177089828163
2013-05-20,2013-05-20,0.3557379515879696
2013-05-21,2013-05-21,0.35563334951109815
2013-05-22,2013-05-22,0.35067538440859114
2013-05-23,2013-05-23,0.3518261018751373
2013-05-24,2013-05-24,0.34903634565526154
2013-05-28,2013-05-28,0.3492973908251802
2013-05-29,2013-05-29,0.3491737112749592
2013-05-30,2013-05-30,0.3502357639099333
2013-05-31,2013-05-31,0.3499527272229368
2013-06-03,2013-06-03,0.35074108592911557
2013-06-04,2013-06-04,0.3463934816877724
2013-06-05,2013-06-05,0.3470656848907544
2013-06-06,2013-06-06,0.3400578415909013
2013-06-07,2013-06-07,0.34111445692281234
2013-06-10,2013-06-10,0.3415250690484285
2013-06-11,2013-06-11,0.33527557374770933
2013-06-12,2013-06-12,0.3370838076538323
2013-06-13,2013-06-13,0.3372472666734059
2013-06-14,2013-06-14,0.337232212538439
2013-06-17,2013-06-17,0.33656825187007
2013-06-18,2013-06-18,0.33629035885660885
2013-06-19,2013-06-19,0.336322228573717
2013-06-20,2013-06-20,0.33883791775934713
2013-06-21,2013-06-21,0.3481668544666353
2013-06-24,2013-06-24,0.34688569718965784
2013-06-25,2013-06-25,0.34815855002643586
2013-06-26,2013-06-26,0.34233050437965207
2013-06-27,2013-06-27,0.34293276099110054
2013-06-28,2013-06-28,0.34045521138257845
2013-07-01,2013-07-01,0.34023007235789765
2013-07-02,2013-07-02,0.3396830758333624
2013-07-03,2013-07-03,0.339967757520517
2013-07-05,2013-07-05,0.3329121374445526
2013-07-08,2013-07-08,0.33424371136237574
2013-07-09,2013-07-09,0.33391821806106087
2013-07-10,2013-07-10,0.33420380861601295
2013-07-11,2013-07-11,0.3327240189255084
2013-07-12,2013-07-12,0.33490773593409146
2013-07-15,2013-07-15,0.3339157553832181
2013-07-16,2013-07-16,0.3341369684956829
2013-07-17,2013-07-17,0.3352237502287195
2013-07-18,2013-07-18,0.3323022139241976
2013-07-19,2013-07-19,0.3317336842950448
2013-07-22,2013-07-22,0.33114007421067815
2013-07-23,2013-07-23,0.33223845763692406
2013-07-24,2013-07-24,0.33374483670652894
2013-07-25,2013-07-25,0.3328533671981091
2013-07-26,2013-07-26,0.3302245477419058
2013-07-29,2013-07-29,0.3287708359976621
2013-07-30,2013-07-30,0.330303374162796
2013-07-31,2013-07-31,0.3293206156139279
2013-08-01,2013-08-01,0.3244376193082901
2013-08-02,2013-08-02,0.32691517979034085
2013-08-05,2013-08-05,0.3264166765472448
2013-08-06,2013-08-06,0.32657241021146727
2013-08-07,2013-08-07,0.3278593692332906
2013-08-08,2013-08-08,0.3237592864661035
2013-08-09,2013-08-09,0.32421634494037543
2013-08-12,2013-08-12,0.3248840897579861
2013-08-13,2013-08-13,0.32559169862430226
2013-08-14,2013-08-14,0.32547983024817956
2013-08-15,2013-08-15,0.32594017271356496
2013-08-16,2013-08-16,0.3295405990588957
2013-08-19,2013-08-19,0.32968299712536064
2013-08-20,2013-08-20,0.330307120641944
2013-08-21,2013-08-21,0.33074841119043596
2013-08-22,2013-08-22,0.33124074279394944
2013-08-23,2013-08-23,0.33249528504106957
2013-08-26,2013-08-26,0.33263559269356285
2013-08-27,2013-08-27,0.3329685977073401
2013-08-28,2013-08-28,0.3360040045773483
2013-08-29,2013-08-29,0.33586870447242756
2013-08-30,2013-08-30,0.3358928038442997
2013-09-03,2013-09-03,0.33621715490551385
2013-09-04,2013-09-04,0.3357481368068004
2013-09-05,2013-09-05,0.3353350950977641
2013-09-06,2013-09-06,0.3347926670817927
2013-09-09,2013-09-09,0.33539551164582
2013-09-10,2013-09-10,0.33701029331995347
2013-09-11,2013-09-11,0.333126187493258
2013-09-12,2013-09-12,0.33383374529250937
2013-09-13,2013-09-13,0.33373521809524126
2013-09-16,2013-09-16,0.33400093738885034
2013-09-17,2013-09-17,0.3347637964276463
2013-09-18,2013-09-18,0.33313615623541065
2013-09-19,2013-09-19,0.3349158361838328
2013-09-20,2013-09-20,0.33428462233902934
2013-09-23,2013-09-23,0.3349304168365148
2013-09-24,2013-09-24,0.3353533468670886
2013-09-25,2013-09-25,0.33560470812526405
2013-09-26,2013-09-26,0.3355224215658076
2013-09-27,2013-09-27,0.33576828197119063
2013-09-30,2013-09-30,0.33465130552382194
2013-10-01,2013-10-01,0.3345445941474853
2013-10-02,2013-10-02,0.334729247602619
2013-10-03,2013-10-03,0.3345259380056694
2013-10-04,2013-10-04,0.3366333442195306
2013-10-07,2013-10-07,0.337648947970822
2013-10-08,2013-10-08,0.33921972274489
2013-10-09,2013-10-09,0.34049239635501644
2013-10-10,2013-10-10,0.34026299576000196
2013-10-11,2013-10-11,0.3462955730349087
2013-10-14,2013-10-14,0.34538403705406123
2013-10-15,2013-10-15,0.3452576002140486
2013-10-16,2013-10-16,0.3467953217699298
2013-10-17,2013-10-17,0.34821707322979856
2013-10-18,2013-10-18,0.34786361389872344
2013-10-21,2013-10-21,0.3466278971762817
2013-10-22,2013-10-22,0.3472868038053533
2013-10-23,2013-10-23,0.3484287737847564
2013-10-24,2013-10-24,0.34480982043581054
2013-10-25,2013-10-25,0.3434780106497105
2013-10-28,2013-10-28,0.3419553494724129
2013-10-29,2013-10-29,0.34227666114270033
2013-10-30,2013-10-30,0.3433224671686422
2013-10-31,2013-10-31,0.3447830533361656
2013-11-01,2013-11-01,0.3456220173656195
2013-11-04,2013-11-04,0.34447905747778357
2013-11-05,2013-11-05,0.3442172386914393
2013-11-06,2013-11-06,0.34472774711996995
2013-11-07,2013-11-07,0.34368104807090316
2013-11-08,2013-11-08,0.34132345871821185
2013-11-11,2013-11-11,0.3402475313347404
2013-11-12,2013-11-12,0.3406419402086737
2013-11-13,2013-11-13,0.34080120490410754
2013-11-14,2013-11-14,0.34149641813349496
2013-11-15,2013-11-15,0.33796438295838516
2013-11-18,2013-11-18,0.3381862115795381
2013-11-19,2013-11-19,0.3386847983550622
2013-11-20,2013-11-20,0.3360912111772101
2013-11-21,2013-11-21,0.3365239963107134
2013-11-22,2013-11-22,0.3371184042266189
2013-11-25,2013-11-25,0.3354291403164237
2013-11-26,2013-11-26,0.33556730662300127
2013-11-27,2013-11-27,0.33512166710111235
2013-11-29,2013-11-29,0.33479653643742424
2013-12-02,2013-12-02,0.3350677133313997
2013-12-03,2013-12-03,0.3356025131353154
2013-12-04,2013-12-04,0.3352491611719906
2013-12-05,2013-12-05,0.3352927693177494
2013-12-06,2013-12-06,0.33612447492284214
2013-12-09,2013-12-09,0.33789442058674546
2013-12-10,2013-12-10,0.33767079943074635
2013-12-11,2013-12-11,0.33801202318341833
2013-12-12,2013-12-12,0.3406318329250028
2013-12-13,2013-12-13,0.34091777990620425
2013-12-16,2013-12-16,0.34028652403629067
2013-12-17,2013-12-17,0.3408195498176517
2013-12-18,2013-12-18,0.3393570158285745
2013-12-19,2013-12-19,0.3402684521282403
2013-12-20,2013-12-20,0.33950977349596223
2013-12-23,2013-12-23,0.33951928570600715
2013-12-24,2013-12-24,0.33861557009252957
2013-12-26,2013-12-26,0.3387149966687008
2013-12-27,2013-12-27,0.33807068003777807
2013-12-30,2013-12-30,0.3381084534301587
2013-12-31,2013-12-31,0.3364434058879908
2014-01-02,2014-01-02,0.3335776921327985
2014-01-03,2014-01-03,0.32773966468095966
2014-01-06,2014-01-06,0.32818278303976955
2014-01-07,2014-01-07,0.32809209727680755
2014-01-08,2014-01-08,0.3283978793061697
2014-01-09,2014-01-09,0.32796632980839696
2014-01-10,2014-01-10,0.32780518379725604
2014-01-13,2014-01-13,0.3275749027092094
2014-01-14,2014-01-14,0.3302535125756434
2014-01-15,2014-01-15,0.3315620416329163
2014-01-16,2014-01-16,0.33127273795512596
2014-01-17,2014-01-17,0.3307586901478787
2014-01-21,2014-01-21,0.3303325805378228
2014-01-22,2014-01-22,0.33034881360466767
2014-01-23,2014-01-23,0.3297126205224246
2014-01-24,2014-01-24,0.3311752684225761
2014-01-27,2014-01-27,0.3388467513053622
2014-01-28,2014-01-28,0.33900233110864275
2014-01-29,2014-01-29,0.3395162940330734
2014-01-30,2014-01-30,0.34111068482654705
2014-01-31,2014-01-31,0.3421802388710378
2014-02-03,2014-02-03,0.34262320030167187
2014-02-04,2014-02-04,0.3511879854975186
2014-02-05,2014-02-05,0.3494110214333462
2014-02-06,2014-02-06,0.34877208760310036
2014-02-07,2014-02-07,0.3495406080798579
2014-02-10,2014-02-10,0.35154790948634246
2014-02-11,2014-02-11,0.35108915326754453
2014-02-12,2014-02-12,0.3518099159710811
2014-02-13,2014-02-13,0.35176597173226054
2014-02-14,2014-02-14,0.3523909525782619
2014-02-18,2014-02-18,0.35284986435911386
2014-02-19,2014-02-19,0.35290087991866587
2014-02-20,2014-02-20,0.352892975843934
2014-02-21,2014-02-21,0.35095175949062185
2014-02-24,2014-02-24,0.35028304515909675
2014-02-25,2014-02-25,0.34927765255874077
2014-02-26,2014-02-26,0.34425082728545925
2014-02-27,2014-02-27,0.34375957449757266
2014-02-28,2014-02-28,0.34152728677386046
2014-03-03,2014-03-03,0.34139604825643755
2014-03-04,2014-03-04,0.34239894150233824
2014-03-05,2014-03-05,0.34538742675626044
2014-03-06,2014-03-06,0.3442140333874983
2014-03-07,2014-03-07,0.3441231672352228
2014-03-10,2014-03-10,0.3442952839364437
2014-03-11,2014-03-11,0.3442043596741643
2014-03-12,2014-03-12,0.3444408096063152
2014-03-13,2014-03-13,0.3441167905656093
2014-03-14,2014-03-14,0.3454930931245549
2014-03-17,2014-03-17,0.3452049427386778
2014-03-18,2014-03-18,0.34621547232600924
2014-03-19,2014-03-19,0.345918168678906
2014-03-20,2014-03-20,0.3468109199233579
2014-03-21,2014-03-21,0.34620129085304957
2014-03-24,2014-03-24,0.344389608474659
2014-03-25,2014-03-25,0.34473359723055796
2014-03-26,2014-03-26,0.34417072552111794
2014-03-27,2014-03-27,0.3442824567680876
2014-03-28,2014-03-28,0.34379288962107757
2014-03-31,2014-03-31,0.34356799959950424
2014-04-01,2014-04-01,0.3443017631816907
2014-04-02,2014-04-02,0.34526272922160833
2014-04-03,2014-04-03,0.34329707286756633
2014-04-04,2014-04-04,0.34300814557734927
2014-04-07,2014-04-07,0.3449376228632903
2014-04-08,2014-04-08,0.34617341564028686
2014-04-09,2014-04-09,0.3461887383192491
2014-04-10,2014-04-10,0.3453878557195068
2014-04-11,2014-04-11,0.3510834942330914
2014-04-14,2014-04-14,0.3526758815718022
2014-04-15,2014-04-15,0.3434297267873522
2014-04-16,2014-04-16,0.34091196435094323
2014-04-17,2014-04-17,0.33953924553692877
2014-04-21,2014-04-21,0.338921498948112
2014-04-22,2014-04-22,0.33895091045451464
2014-04-23,2014-04-23,0.338772764844582
2014-04-24,2014-04-24,0.33744335033315587
2014-04-25,2014-04-25,0.3381733572413943
2014-04-28,2014-04-28,0.3394716257210437
2014-04-29,2014-04-29,0.3389430059624228
2014-04-30,2014-04-30,0.3374830815968986
2014-05-01,2014-05-01,0.33770482129364054
2014-05-02,2014-05-02,0.3356209747698255
2014-05-05,2014-05-05,0.33465086108373604
2014-05-06,2014-05-06,0.3334014414452156
2014-05-07,2014-05-07,0.3347859630085435
2014-05-08,2014-05-08,0.33444845935640205
2014-05-09,2014-05-09,0.3342056701255805
2014-05-12,2014-05-12,0.3339506445398968
2014-05-13,2014-05-13,0.33491296735053727
2014-05-14,2014-05-14,0.3350008827349967
2014-05-15,2014-05-15,0.3335965192074526
2014-05-16,2014-05-16,0.33447124667127914
2014-05-19,2014-05-19,0.33416134572415085
2014-05-20,2014-05-20,0.3331389848744601
2014-05-21,2014-05-21,0.33409535152161374
2014-05-22,2014-05-22,0.33484075593750456
2014-05-23,2014-05-23,0.33267081849730035
2014-05-27,2014-05-27,0.33316557875730657
2014-05-28,2014-05-28,0.33369192331192893
2014-05-29,2014-05-29,0.3337316280496564
2014-05-30,2014-05-30,0.33328321513065884
2014-06-02,2014-06-02,0.33355261591271346
2014-06-03,2014-06-03,0.3312373528637997
2014-06-04,2014-06-04,0.33152440611796413
2014-06-05,2014-06-05,0.3312922451604206
2014-06-06,2014-06-06,0.3286764478535223
2014-06-09,2014-06-09,0.32820293579380283
2014-06-10,2014-06-10,0.3266177927077944
2014-06-11,2014-06-11,0.32688658054795044
2014-06-12,2014-06-12,0.32551975168379754
2014-06-13,2014-06-13,0.32503953497167537
2014-06-16,2014-06-16,0.3216549898265966
2014-06-17,2014-06-17,0.3211359424537371
2014-06-18,2014-06-18,0.32058386958395396
2014-06-19,2014-06-19,0.32025516595503806
2014-06-20,2014-06-20,0.31644881021468807
2014-06-23,2014-06-23,0.3052056645300821
2014-06-24,2014-06-24,0.3060480300458208
2014-06-25,2014-06-25,0.3047220205623096
2014-06-26,2014-06-26,0.303440232362125
2014-06-27,2014-06-27,0.30265835819898806
2014-06-30,2014-06-30,0.30165660020953816
2014-07-01,2014-07-01,0.3017046097431927
2014-07-02,2014-07-02,0.30208772704939135
2014-07-03,2014-07-03,0.3025473538821974
2014-07-07,2014-07-07,0.30275100200711513
2014-07-08,2014-07-08,0.3021385740774177
2014-07-09,2014-07-09,0.30285991500661125
2014-07-10,2014-07-10,0.3024955178369367
2014-07-11,2014-07-11,0.3032752253617371
2014-07-14,2014-07-14,0.3006954633693075
2014-07-15,2014-07-15,0.3012297649203814
2014-07-16,2014-07-16,0.30132700079962504
2014-07-17,2014-07-17,0.3004060238020882
2014-07-18,2014-07-18,0.30225274515328104
2014-07-21,2014-07-21,0.304580175191906
2014-07-22,2014-07-22,0.3052117870336203
2014-07-23,2014-07-23,0.30518937214467146
2014-07-24,2014-07-24,0.30545993172184144
2014-07-25,2014-07-25,0.30435384766100637
2014-07-28,2014-07-28,0.3054168717442792
2014-07-29,2014-07-29,0.3059833509155461
2014-07-30,2014-07-30,0.30586359814664155
2014-07-31,2014-07-31,0.3056782395878081
2014-08-01,2014-08-01,0.31228382303728075
2014-08-04,2014-08-04,0.30918923033961015
2014-08-05,2014-08-05,0.31026761243651996
2014-08-06,2014-08-06,0.31099191603515697
2014-08-07,2014-08-07,0.309610819846749
2014-08-08,2014-08-08,0.3099319945581317
2014-08-11,2014-08-11,0.31205209632664466
2014-08-12,2014-08-12,0.31221517558321016
2014-08-13,2014-08-13,0.3125763967983161
2014-08-14,2014-08-14,0.313679548701197
2014-08-15,2014-08-15,0.3134527292291228
2014-08-18,2014-08-18,0.30927920419318095
2014-08-19,2014-08-19,0.3105577591801368
2014-08-20,2014-08-20,0.31014338102287353
2014-08-21,2014-08-21,0.30974533197535725
2014-08-22,2014-08-22,0.30908173868996974
2014-08-25,2014-08-25,0.30807364268474646
2014-08-26,2014-08-26,0.3085335340437813
2014-08-27,2014-08-27,0.30841364513924496
2014-08-28,2014-08-28,0.30347667970203623
2014-08-29,2014-08-29,0.30384763131761955
2014-09-02,2014-09-02,0.30406067694432165
2014-09-03,2014-09-03,0.3033934150735784
2014-09-04,2014-09-04,0.3038979969434935
2014-09-05,2014-09-05,0.30308440890058114
2014-09-08,2014-09-08,0.3036977836958622
2014-09-09,2014-09-09,0.30413767160387
2014-09-10,2014-09-10,0.3033958069116076
2014-09-11,2014-09-11,0.3022433572663677
2014-09-12,2014-09-12,0.3024364707784438
2014-09-15,2014-09-15,0.3028857558684124
2014-09-16,2014-09-16,0.30283218938739154
2014-09-17,2014-09-17,0.30275971680827596
2014-09-18,2014-09-18,0.3022791845876708
2014-09-19,2014-09-19,0.30097027543168425
2014-09-22,2014-09-22,0.3014826101333546
2014-09-23,2014-09-23,0.3024119204691239
2014-09-24,2014-09-24,0.30349452605489285
2014-09-25,2014-09-25,0.3043621178177916
2014-09-26,2014-09-26,0.3086431545421527
2014-09-29,2014-09-29,0.30924041985716577
2014-09-30,2014-09-30,0.3086349342334862
2014-10-01,2014-10-01,0.30837029792282006
2014-10-02,2014-10-02,0.3100020928225716
2014-10-03,2014-10-03,0.3101114842823627
2014-10-06,2014-10-06,0.3098779639055254
2014-10-07,2014-10-07,0.309100560229675
2014-10-08,2014-10-08,0.31194886757576457
2014-10-09,2014-10-09,0.3141193241179125
2014-10-10,2014-10-10,0.32135325521932473
2014-10-13,2014-10-13,0.31461031771823317
2014-10-14,2014-10-14,0.3169815412648454
2014-10-15,2014-10-15,0.316152903082659
2014-10-16,2014-10-16,0.3137713988105048
2014-10-17,2014-10-17,0.3103864288052427
2014-10-20,2014-10-20,0.31163020990439116
2014-10-21,2014-10-21,0.313856656301173
2014-10-22,2014-10-22,0.3201599930199166
2014-10-23,2014-10-23,0.3205592052866807
2014-10-24,2014-10-24,0.3222755554025537
2014-10-27,2014-10-27,0.3240828991403843
2014-10-28,2014-10-28,0.3242795496534536
2014-10-29,2014-10-29,0.3266398203782525
2014-10-30,2014-10-30,0.3266062068069189
2014-10-31,2014-10-31,0.32575076341773074
2014-11-03,2014-11-03,0.32763105919118685
2014-11-04,2014-11-04,0.3279201165400014
2014-11-05,2014-11-05,0.3270407406840471
2014-11-06,2014-11-06,0.32686847203891173
2014-11-07,2014-11-07,0.32669307696403843
2014-11-10,2014-11-10,0.3233256374964815
2014-11-11,2014-11-11,0.3224382323923447
2014-11-12,2014-11-12,0.322427036827507
2014-11-13,2014-11-13,0.32262067738512995
2014-11-14,2014-11-14,0.32127589646662597
2014-11-17,2014-11-17,0.32118507434642973
2014-11-18,2014-11-18,0.3210382404570932
2014-11-19,2014-11-19,0.3209451947669381
2014-11-20,2014-11-20,0.32087534422003355
2014-11-21,2014-11-21,0.3207887770452546
2014-11-24,2014-11-24,0.3201196233647261
2014-11-25,2014-11-25,0.3203139934241096
2014-11-26,2014-11-26,0.3202636716182737
2014-11-28,2014-11-28,0.32050348194827444
2014-12-01,2014-12-01,0.31755893823025527
2014-12-02,2014-12-02,0.318004693521489
2014-12-03,2014-12-03,0.3183730280130287
2014-12-04,2014-12-04,0.3184215716990065
2014-12-05,2014-12-05,0.31864339864943
2014-12-08,2014-12-08,0.31831722503015
2014-12-09,2014-12-09,0.315930842664018
2014-12-10,2014-12-10,0.316011981931499
2014-12-11,2014-12-11,0.3202133899324635
2014-12-12,2014-12-12,0.3178527908319305
2014-12-15,2014-12-15,0.3213980327410211
2014-12-16,2014-12-16,0.3221761873226344
2014-12-17,2014-12-17,0.32204845539823973
2014-12-18,2014-12-18,0.32764739268746457
2014-12-19,2014-12-19,0.33191493477616535
2014-12-22,2014-12-22,0.3318674049053383
2014-12-23,2014-12-23,0.33186634715276303
2014-12-24,2014-12-24,0.33149080348324866
2014-12-26,2014-12-26,0.3312338131537111
2014-12-29,2014-12-29,0.33119231342151806
2014-12-30,2014-12-30,0.33108459911371424
2014-12-31,2014-12-31,0.3314126693827304
2015-01-02,2015-01-02,0.33332246167668655
2015-01-05,2015-01-05,0.3317952982866366
2015-01-06,2015-01-06,0.3353425586718828
2015-01-07,2015-01-07,0.33597670799109924
2015-01-08,2015-01-08,0.3374076390380254
2015-01-09,2015-01-09,0.34205014953386026
2015-01-12,2015-01-12,0.3430883308518424
2015-01-13,2015-01-13,0.34347076294533374
2015-01-14,2015-01-14,0.34098222776240594
2015-01-15,2015-01-15,0.33917609879747884
2015-01-16,2015-01-16,0.33984591321608987
2015-01-20,2015-01-20,0.3422605312535751
2015-01-21,2015-01-21,0.3422009096667103
2015-01-22,2015-01-22,0.3423181794603958
2015-01-23,2015-01-23,0.34491495653659193
2015-01-26,2015-01-26,0.3429253654403042
2015-01-27,2015-01-27,0.33560480100227075
2015-01-28,2015-01-28,0.33624473095613033
2015-01-29,2015-01-29,0.337982379821048
2015-01-30,2015-01-30,0.3364610293524878
2015-02-02,2015-02-02,0.33798031240166587
2015-02-03,2015-02-03,0.33904813243003523
2015-02-04,2015-02-04,0.3315028394548893
2015-02-05,2015-02-05,0.3304241215781242
2015-02-06,2015-02-06,0.33122070761497313
2015-02-09,2015-02-09,0.3292129125032004
2015-02-10,2015-02-10,0.3281883261245425
2015-02-11,2015-02-11,0.3296727159800388
2015-02-12,2015-02-12,0.3284328700249266
2015-02-13,2015-02-13,0.32885122177769605
2015-02-17,2015-02-17,0.32777394435733526
2015-02-18,2015-02-18,0.32788173124501724
2015-02-19,2015-02-19,0.32762015265796934
2015-02-20,2015-02-20,0.32692898638565016
2015-02-23,2015-02-23,0.32698646763951617
2015-02-24,2015-02-24,0.3271158291805823
2015-02-25,2015-02-25,0.3268787095537096
2015-02-26,2015-02-26,0.32677767192373275
2015-02-27,2015-02-27,0.3267712370320863
2015-03-02,2015-03-02,0.3268621493969032
2015-03-03,2015-03-03,0.32735332990305716
2015-03-04,2015-03-04,0.32697039223892166
2015-03-05,2015-03-05,0.32416393657543513
2015-03-06,2015-03-06,0.3242868336468795
2015-03-09,2015-03-09,0.32681007249628713
2015-03-10,2015-03-10,0.3271900489740446
2015-03-11,2015-03-11,0.330664384215081
2015-03-12,2015-03-12,0.33009721256838737
2015-03-13,2015-03-13,0.3325506372126807
2015-03-16,2015-03-16,0.3312827178050588
2015-03-17,2015-03-17,0.3338740624171524
2015-03-18,2015-03-18,0.33320503552357805
2015-03-19,2015-03-19,0.33408285694433043
2015-03-20,2015-03-20,0.3338124865924586
2015-03-23,2015-03-23,0.33507870857457983
2015-03-24,2015-03-24,0.33582692743896503
2015-03-25,2015-03-25,0.3359948888614703
2015-03-26,2015-03-26,0.33990504501172375
2015-03-27,2015-03-27,0.33915435204081157
2015-03-30,2015-03-30,0.3397190480131141
2015-03-31,2015-03-31,0.3416444206305464
2015-04-01,2015-04-01,0.3408097243280437
2015-04-02,2015-04-02,0.3406485952477296
2015-04-06,2015-04-06,0.340752049398042
2015-04-07,2015-04-07,0.3411412282106064
2015-04-08,2015-04-08,0.33931269645787915
2015-04-09,2015-04-09,0.3372608355999886
2015-04-10,2015-04-10,0.33709513861691714
2015-04-13,2015-04-13,0.3356160337675572
2015-04-14,2015-04-14,0.3291673097021742
2015-04-15,2015-04-15,0.32723157336643655
2015-04-16,2015-04-16,0.3263665709785648
2015-04-17,2015-04-17,0.3260789675319056
2015-04-20,2015-04-20,0.3263202008300291
2015-04-21,2015-04-21,0.32757948521814234
2015-04-22,2015-04-22,0.3266743057399601
2015-04-23,2015-04-23,0.3267045715757762
2015-04-24,2015-04-24,0.3265518915525505
2015-04-27,2015-04-27,0.326692398373551
2015-04-28,2015-04-28,0.326371183102712
2015-04-29,2015-04-29,0.3269671767207723
2015-04-30,2015-04-30,0.3271615302617201
2015-05-01,2015-05-01,0.3283381205192437
2015-05-04,2015-05-04,0.3302431965892128
2015-05-05,2015-05-05,0.33101607359903895
2015-05-06,2015-05-06,0.33363343393225425
2015-05-07,2015-05-07,0.33253399610435574
2015-05-08,2015-05-08,0.3331790158155023
2015-05-11,2015-05-11,0.33490796745116236
2015-05-12,2015-05-12,0.33523155058751664
2015-05-13,2015-05-13,0.333903488069598
2015-05-14,2015-05-14,0.3335449044382324
2015-05-15,2015-05-15,0.33477559676486646
2015-05-18,2015-05-18,0.3337001939427223
2015-05-19,2015-05-19,0.33380371696359235
2015-05-20,2015-05-20,0.33354101758291915
2015-05-21,2015-05-21,0.33244445429405456
2015-05-22,2015-05-22,0.33184993933922613
2015-05-26,2015-05-26,0.33173232174364425
2015-05-27,2015-05-27,0.33332128814656903
2015-05-28,2015-05-28,0.333969284435489
2015-05-29,2015-05-29,0.33404723504175593
2015-06-01,2015-06-01,0.33411445013213936
2015-06-02,2015-06-02,0.3341653927969434
2015-06-03,2015-06-03,0.3339302685899166
2015-06-04,2015-06-04,0.3337208226494317
2015-06-05,2015-06-05,0.33477497634565107
2015-06-08,2015-06-08,0.33390173391535055
2015-06-09,2015-06-09,0.33444442935509455
2015-06-10,2015-06-10,0.33474366321251714
2015-06-11,2015-06-11,0.33643711804387855
2015-06-12,2015-06-12,0.3363113175569807
2015-06-15,2015-06-15,0.3364143208483942
2015-06-16,2015-06-16,0.3366241995720959
2015-06-17,2015-06-17,0.3372778756734788
2015-06-18,2015-06-18,0.3373758144150546
2015-06-19,2015-06-19,0.3384080891741208
2015-06-22,2015-06-22,0.3385655631973581
2015-06-23,2015-06-23,0.33874599268265093
2015-06-24,2015-06-24,0.33875666881628747
2015-06-25,2015-06-25,0.33941611433518154
2015-06-26,2015-06-26,0.3393702983158741
2015-06-29,2015-06-29,0.33906221355244104
2015-06-30,2015-06-30,0.3453452253150914
2015-07-01,2015-07-01,0.3454095715938483
2015-07-02,2015-07-02,0.34518302288894803
2015-07-06,2015-07-06,0.34520222193865496
2015-07-07,2015-07-07,0.3451112616444198
2015-07-08,2015-07-08,0.34477046307821385
2015-07-09,2015-07-09,0.34778223273407427
2015-07-10,2015-07-10,0.34747918736890293
2015-07-13,2015-07-13,0.3488093911402496
2015-07-14,2015-07-14,0.34973072563679425
2015-07-15,2015-07-15,0.34974946971794857
2015-07-16,2015-07-16,0.3497251833703045
2015-07-17,2015-07-17,0.34994525980066066
2015-07-20,2015-07-20,0.348198536759437
2015-07-21,2015-07-21,0.346682880200462
2015-07-22,2015-07-22,0.34651366670680855
2015-07-23,2015-07-23,0.34601387102019376
2015-07-24,2015-07-24,0.34594653779192236
2015-07-27,2015-07-27,0.3468228135373321
2015-07-28,2015-07-28,0.3471493287036886
2015-07-29,2015-07-29,0.34782418784288716
2015-07-30,2015-07-30,0.348391873782253
2015-07-31,2015-07-31,0.34799269578900516
2015-08-03,2015-08-03,0.3424159866254357
2015-08-04,2015-08-04,0.3424002000097896
2015-08-05,2015-08-05,0.34117684211707366
2015-08-06,2015-08-06,0.3395284691580386
2015-08-07,2015-08-07,0.34052846964148076
2015-08-10,2015-08-10,0.3399493691316767
2015-08-11,2015-08-11,0.33942461491141496
2015-08-12,2015-08-12,0.3394395802298776
2015-08-13,2015-08-13,0.33838574279212014
2015-08-14,2015-08-14,0.33755097573000287
2015-08-17,2015-08-17,0.3376695711200155
2015-08-18,2015-08-18,0.33804147741656015
2015-08-19,2015-08-19,0.3368101851722114
2015-08-20,2015-08-20,0.3373434074723212
2015-08-21,2015-08-21,0.34300562841544313
2015-08-24,2015-08-24,0.35275926998044127
2015-08-25,2015-08-25,0.3738620845301723
2015-08-26,2015-08-26,0.37492923839152187
2015-08-27,2015-08-27,0.38601515763107985
2015-08-28,2015-08-28,0.39144235481250267
2015-08-31,2015-08-31,0.39106226740891287
2015-09-01,2015-09-01,0.3912013419908541
2015-09-02,2015-09-02,0.40053546877859136
2015-09-03,2015-09-03,0.40307874569009683
2015-09-04,2015-09-04,0.4031717407969932
2015-09-08,2015-09-08,0.4053446690461877
2015-09-09,2015-09-09,0.411814182518012
2015-09-10,2015-09-10,0.413005181699834
2015-09-11,2015-09-11,0.413055389996349
2015-09-14,2015-09-14,0.4131984219697152
2015-09-15,2015-09-15,0.4136938461635314
2015-09-16,2015-09-16,0.4151128402714925
2015-09-17,2015-09-17,0.4151265956196641
2015-09-18,2015-09-18,0.4146469261733161
2015-09-21,2015-09-21,0.41680547040162486
2015-09-22,2015-09-22,0.41670449239118984
2015-09-23,2015-09-23,0.41791252396610074
2015-09-24,2015-09-24,0.41697617701880596
2015-09-25,2015-09-25,0.4162753598254849
2015-09-28,2015-09-28,0.41269081456253853
2015-09-29,2015-09-29,0.41815188584811447
2015-09-30,2015-09-30,0.4174606524553476
