Date,Portfolio,Actual_Returns,LSTM_Predicted_Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,Historical_VaR_Breach,LSTM_VaR_Breach,Historical_ES_Breach,LSTM_ES_Breach
2023-07-26 00:00:00,S&P 500 (Equal-Weight),0.0012742079006827199,0.0024857034,-0.018004417119441583,-0.02364855617192447,-0.008745454160065199,-0.01159862129681079,0.0,0.0,0.0,0.0
2023-07-27 00:00:00,S&P 500 (Equal-Weight),-0.009304637046592377,0.00090561435,-0.018004417119441583,-0.02364855617192447,-0.010839951147588667,-0.013823798641377309,0.0,0.0,0.0,0.0
2023-07-28 00:00:00,S&P 500 (Equal-Weight),0.004661817099232823,-0.0065353718,-0.018004417119441583,-0.02364855617192447,-0.0228564808092357,-0.02700270095857628,0.0,0.0,0.0,0.0
2023-07-31 00:00:00,S&P 500 (Equal-Weight),0.002507126324791508,0.0037954801,-0.018004417119441583,-0.02364855617192447,-0.007772710953233671,-0.010711498188971366,0.0,0.0,0.0,0.0
2023-08-01 00:00:00,S&P 500 (Equal-Weight),-0.003331523542805058,0.0014759689,-0.018004417119441583,-0.02364855617192447,-0.010336350478811243,-0.013337156143278246,0.0,0.0,0.0,0.0
2023-08-02 00:00:00,S&P 500 (Equal-Weight),-0.008357148006232423,0.00023871892,-0.018004417119441583,-0.02364855617192447,-0.012275225093464456,-0.015454271729390793,0.0,0.0,0.0,0.0
2023-08-03 00:00:00,S&P 500 (Equal-Weight),-0.004554380043623207,-0.004889497,-0.018004417119441583,-0.02364855617192447,-0.02045391456970161,-0.024407904539762253,0.0,0.0,0.0,0.0
2023-08-04 00:00:00,S&P 500 (Equal-Weight),-0.005025335531665723,-0.0012539377,-0.018004417119441583,-0.02364855617192447,-0.015005060566947306,-0.01849840053973565,0.0,0.0,0.0,0.0
2023-08-07 00:00:00,S&P 500 (Equal-Weight),0.008596233398966532,-0.001617997,-0.018004417119441583,-0.02364855617192447,-0.015059330544236433,-0.018473971548034526,0.0,0.0,0.0,0.0
2023-08-08 00:00:00,S&P 500 (Equal-Weight),-0.006302756693312827,-0.0003012455,-0.018004417119441583,-0.02364855617192447,-0.013490140688650391,-0.016840652150807753,0.0,0.0,0.0,0.0
2023-08-09 00:00:00,S&P 500 (Equal-Weight),-0.0024946589118229907,-0.0011596003,-0.018004417119441583,-0.02364855617192447,-0.016709536892287997,-0.020659848119100495,0.0,0.0,0.0,0.0
2023-08-10 00:00:00,S&P 500 (Equal-Weight),-0.0011614267189715352,0.0016510992,-0.018004417119441583,-0.02364855617192447,-0.013028882532322669,-0.016758190131655075,0.0,0.0,0.0,0.0
2023-08-11 00:00:00,S&P 500 (Equal-Weight),-7.029386103744081e-05,0.0024656204,-0.018004417119441583,-0.02364855617192447,-0.010558814863086675,-0.013867546873509606,0.0,0.0,0.0,0.0
2023-08-14 00:00:00,S&P 500 (Equal-Weight),0.0006155085245405884,0.0019146487,-0.018004417119441583,-0.02364855617192447,-0.01028975665029775,-0.013390167975925507,0.0,0.0,0.0,0.0
2023-08-15 00:00:00,S&P 500 (Equal-Weight),-0.013111177897004583,0.00076603575,-0.018004417119441583,-0.02364855617192447,-0.011323044202608502,-0.014394158227894955,0.0,1.0,0.0,0.0
2023-08-16 00:00:00,S&P 500 (Equal-Weight),-0.006999498978468122,-0.008770286,-0.018004417119441583,-0.02364855617192447,-0.026400760119896474,-0.030879611796256316,0.0,0.0,0.0,0.0
2023-08-17 00:00:00,S&P 500 (Equal-Weight),-0.008417237044955148,-0.009636301,-0.018004417119441583,-0.02364855617192447,-0.02799090999628919,-0.03265372126983761,0.0,0.0,0.0,0.0
2023-08-18 00:00:00,S&P 500 (Equal-Weight),0.002006538174456621,-0.00758238,-0.018004417119441583,-0.02364855617192447,-0.02476666702527697,-0.02913216921307489,0.0,0.0,0.0,0.0
2023-08-21 00:00:00,S&P 500 (Equal-Weight),-0.00033340489545272763,-0.0029833678,-0.018004417119441583,-0.02364855617192447,-0.018977807844355953,-0.02304104089671364,0.0,0.0,0.0,0.0
2023-08-22 00:00:00,S&P 500 (Equal-Weight),-0.0031467649108912594,-0.0025448734,-0.018004417119441583,-0.02364855617192447,-0.020276464514900977,-0.024781004015740946,0.0,0.0,0.0,0.0
2023-08-23 00:00:00,S&P 500 (Equal-Weight),0.008054710843205946,-0.000536672,-0.018004417119441583,-0.02364855617192447,-0.018024997013265247,-0.022467737104927426,0.0,0.0,0.0,0.0
2023-08-24 00:00:00,S&P 500 (Equal-Weight),-0.009573623504526906,-0.00028621094,-0.01697458922177829,-0.02333665490771745,-0.016901469204527775,-0.021122415123107138,0.0,0.0,0.0,0.0
2023-08-25 00:00:00,S&P 500 (Equal-Weight),0.005084450983783391,0.00011550096,-0.01697458922177829,-0.02333665490771745,-0.016955455455086532,-0.021292167088163626,0.0,0.0,0.0,0.0
2023-08-28 00:00:00,S&P 500 (Equal-Weight),0.007139448232861229,0.00091870734,-0.01697458922177829,-0.02333665490771745,-0.014066515565991512,-0.017873366743082094,0.0,0.0,0.0,0.0
2023-08-29 00:00:00,S&P 500 (Equal-Weight),0.011236903040629373,0.0009714203,-0.01697458922177829,-0.02333665490771745,-0.012609550918140032,-0.016059665517545264,0.0,0.0,0.0,0.0
2023-08-30 00:00:00,S&P 500 (Equal-Weight),0.0028347253900842593,0.00023041326,-0.01655610564896785,-0.022154740156705984,-0.013337112487766069,-0.016783811391732784,0.0,0.0,0.0,0.0
2023-08-31 00:00:00,S&P 500 (Equal-Weight),-0.0037308013177009994,0.0004955035,-0.01655610564896785,-0.022154740156705984,-0.014933347551653417,-0.01885289816952049,0.0,0.0,0.0,0.0
2023-09-01 00:00:00,S&P 500 (Equal-Weight),0.0023785202080482634,0.0023105482,-0.01655610564896785,-0.022154740156705984,-0.014168790338630863,-0.018355207165891833,0.0,0.0,0.0,0.0
2023-09-05 00:00:00,S&P 500 (Equal-Weight),-0.01192806829222562,0.004209518,-0.01655610564896785,-0.022154740156705984,-0.008502128752082241,-0.011731399852258233,0.0,1.0,0.0,1.0
2023-09-06 00:00:00,S&P 500 (Equal-Weight),-0.0026759490726963276,0.002593804,-0.01655610564896785,-0.022154740156705984,-0.009265080072962728,-0.012277715036689783,0.0,0.0,0.0,0.0
2023-09-07 00:00:00,S&P 500 (Equal-Weight),-0.003737466684846859,0.001279034,-0.01655610564896785,-0.022154740156705984,-0.010089479538712946,-0.012977540612406281,0.0,0.0,0.0,0.0
2023-09-08 00:00:00,S&P 500 (Equal-Weight),0.0004652173047133354,-0.004042946,-0.01655610564896785,-0.022154740156705984,-0.01700916366806616,-0.020303106109848992,0.0,0.0,0.0,0.0
2023-09-11 00:00:00,S&P 500 (Equal-Weight),0.0023574002564293955,-0.0068519535,-0.01655610564896785,-0.022154740156705984,-0.02263978898228244,-0.026650536144444976,0.0,0.0,0.0,0.0
2023-09-12 00:00:00,S&P 500 (Equal-Weight),-0.0020512325736636865,-1.814034e-05,-0.01655610564896785,-0.022154740156705984,-0.015155381118286333,-0.019000850966874278,0.0,0.0,0.0,0.0
2023-09-13 00:00:00,S&P 500 (Equal-Weight),-0.002744561303069452,0.006744248,-0.01655610564896785,-0.022154740156705984,-0.00569531656843349,-0.008855467790324385,0.0,0.0,0.0,0.0
2023-09-14 00:00:00,S&P 500 (Equal-Weight),0.011151063511347212,0.0060920403,-0.01655610564896785,-0.022154740156705984,-0.0056337157006099495,-0.008612530792539467,0.0,0.0,0.0,0.0
2023-09-15 00:00:00,S&P 500 (Equal-Weight),-0.008984674238757068,0.0038061426,-0.01639448997731666,-0.02037775444523023,-0.007823923091120935,-0.010778428975875394,0.0,1.0,0.0,0.0
2023-09-18 00:00:00,S&P 500 (Equal-Weight),-0.0009531101437955636,0.0012539407,-0.01639448997731666,-0.02037775444523023,-0.011435683195993031,-0.01465935962260594,0.0,0.0,0.0,0.0
2023-09-19 00:00:00,S&P 500 (Equal-Weight),-0.002012604062188012,-0.00063326553,-0.01639448997731666,-0.02037775444523023,-0.013868028796409441,-0.0172301926034901,0.0,0.0,0.0,0.0
2023-09-20 00:00:00,S&P 500 (Equal-Weight),-0.003752754780552094,-8.462926e-05,-0.01639448997731666,-0.02037775444523023,-0.012485083668700341,-0.015635299367299682,0.0,0.0,0.0,0.0
2023-09-21 00:00:00,S&P 500 (Equal-Weight),-0.017498216808518933,-0.0024367364,-0.01639448997731666,-0.02037775444523023,-0.015493246509031151,-0.018810126831987867,1.0,1.0,0.0,0.0
2023-09-22 00:00:00,S&P 500 (Equal-Weight),-0.0032039113691701964,-0.019127658,-0.01655610564896785,-0.02046032522907371,-0.04256207914877661,-0.04851536764160288,0.0,0.0,0.0,0.0
2023-09-25 00:00:00,S&P 500 (Equal-Weight),0.00226881677176645,-0.0040382263,-0.01655610564896785,-0.02046032522907371,-0.01981946385144233,-0.023828534855014058,0.0,0.0,0.0,0.0
2023-09-26 00:00:00,S&P 500 (Equal-Weight),-0.014545373970912132,-0.0024887202,-0.01655610564896785,-0.02046032522907371,-0.018252969862462966,-0.022257725255435082,0.0,0.0,0.0,0.0
2023-09-27 00:00:00,S&P 500 (Equal-Weight),0.00040506628737013787,-0.0053962087,-0.01639448997731666,-0.020437879240968723,-0.024929126033995417,-0.02989127505838483,0.0,0.0,0.0,0.0
2023-09-28 00:00:00,S&P 500 (Equal-Weight),0.006721043549522989,-0.0015463149,-0.01639448997731666,-0.020437879240968723,-0.0189308359209342,-0.02334720560989808,0.0,0.0,0.0,0.0
2023-09-29 00:00:00,S&P 500 (Equal-Weight),-0.002742004918258459,-0.0012808809,-0.01639448997731666,-0.020437879240968723,-0.018048845848408813,-0.02230858542977894,0.0,0.0,0.0,0.0
2023-10-02 00:00:00,S&P 500 (Equal-Weight),-0.011163689648446438,-0.0011745123,-0.01639448997731666,-0.020437879240968723,-0.018099716593684197,-0.02239940130299045,0.0,0.0,0.0,0.0
2023-10-03 00:00:00,S&P 500 (Equal-Weight),-0.01174497861593368,-0.0018860879,-0.016349421766311635,-0.020186436061547904,-0.02059723005144776,-0.025350615023678424,0.0,0.0,0.0,0.0
2023-10-04 00:00:00,S&P 500 (Equal-Weight),0.006380325728404236,-0.008926583,-0.016349421766311635,-0.020186436061547904,-0.030663758748686626,-0.03618587822935301,0.0,0.0,0.0,0.0
2023-10-05 00:00:00,S&P 500 (Equal-Weight),-0.0033576433329511714,0.00010381638,-0.016349421766311635,-0.020186436061547904,-0.01510186941755679,-0.018964727062883175,0.0,0.0,0.0,0.0
2023-10-06 00:00:00,S&P 500 (Equal-Weight),0.00823323060025802,-0.002031579,-0.016349421766311635,-0.020186436061547904,-0.01784791158403865,-0.021865898169661384,0.0,0.0,0.0,0.0
2023-10-09 00:00:00,S&P 500 (Equal-Weight),0.0075257061197484066,-0.0019489729,-0.016349421766311635,-0.020186436061547904,-0.018092581712608163,-0.022193709634334573,0.0,0.0,0.0,0.0
2023-10-10 00:00:00,S&P 500 (Equal-Weight),0.007578659849499672,-0.0015958631,-0.016349421766311635,-0.020186436061547904,-0.018671757293896748,-0.023009723311677988,0.0,0.0,0.0,0.0
2023-10-11 00:00:00,S&P 500 (Equal-Weight),0.0019884146582365503,-0.00067425816,-0.016077838982566754,-0.019536649096945705,-0.018483373868551815,-0.023007607742072902,0.0,0.0,0.0,0.0
2023-10-12 00:00:00,S&P 500 (Equal-Weight),-0.012630280329293234,0.00048931636,-0.016077838982566754,-0.019536649096945705,-0.017378031102869958,-0.021917058190683087,0.0,0.0,0.0,0.0
2023-10-13 00:00:00,S&P 500 (Equal-Weight),-0.0012437677329100215,0.001989627,-0.016077838982566754,-0.019536649096945705,-0.015490973996726148,-0.01993175188633715,0.0,0.0,0.0,0.0
2023-10-16 00:00:00,S&P 500 (Equal-Weight),0.012166368441910526,0.003394164,-0.016077838982566754,-0.019536649096945705,-0.010160272915528045,-0.013603646704485363,0.0,0.0,0.0,0.0
2023-10-17 00:00:00,S&P 500 (Equal-Weight),0.004187960156706007,0.0027912827,-0.016077838982566754,-0.019536649096945705,-0.009207735670583205,-0.012255970425561676,0.0,0.0,0.0,0.0
2023-10-18 00:00:00,S&P 500 (Equal-Weight),-0.01586258088247567,0.0014058029,-0.015703921877832896,-0.018959616688755808,-0.010402423182201996,-0.01340218899456013,1.0,1.0,0.0,1.0
2023-10-19 00:00:00,S&P 500 (Equal-Weight),-0.012040210579417187,-0.012124275,-0.015865561875278107,-0.018959616688755808,-0.03596931571782086,-0.042026918091078586,0.0,0.0,0.0,0.0
2023-10-20 00:00:00,S&P 500 (Equal-Weight),-0.011145243715848269,-0.028003683,-0.015865561875278107,-0.018959616688755808,-0.06307033415988428,-0.07197867818960454,0.0,0.0,0.0,0.0
2023-10-23 00:00:00,S&P 500 (Equal-Weight),-0.0061921729816579235,-0.016776206,-0.015865561875278107,-0.018959616688755808,-0.042306405360376546,-0.04879210598511667,0.0,0.0,0.0,0.0
2023-10-24 00:00:00,S&P 500 (Equal-Weight),0.007202077898350739,-0.004902614,-0.015865561875278107,-0.018959616688755808,-0.02279213307685305,-0.02733679269692255,0.0,0.0,0.0,0.0
2023-10-25 00:00:00,S&P 500 (Equal-Weight),-0.01125929997432576,-0.0043724184,-0.015865561875278107,-0.018959616688755808,-0.0238477850539535,-0.028795313892300913,0.0,0.0,0.0,0.0
2023-10-26 00:00:00,S&P 500 (Equal-Weight),-0.0017584768117390815,-0.003257127,-0.015865561875278107,-0.018959616688755808,-0.02422255800538477,-0.029548623298314775,0.0,0.0,0.0,0.0
2023-10-27 00:00:00,S&P 500 (Equal-Weight),-0.011376314020036851,-0.002541808,-0.015865561875278107,-0.018959616688755808,-0.023411356518528572,-0.028713063808634396,0.0,0.0,0.0,0.0
2023-10-30 00:00:00,S&P 500 (Equal-Weight),0.007183563433933491,-0.0030479976,-0.015865561875278107,-0.018959616688755808,-0.02458778258607259,-0.030059756965527838,0.0,0.0,0.0,0.0
2023-10-31 00:00:00,S&P 500 (Equal-Weight),0.008756021820992289,-0.0022421577,-0.015865561875278107,-0.018959616688755808,-0.021599449166989155,-0.026516982141995483,0.0,0.0,0.0,0.0
2023-11-01 00:00:00,S&P 500 (Equal-Weight),0.004505147961220246,-0.0023307044,-0.015865561875278107,-0.018959616688755808,-0.020858795811230266,-0.02556567852984801,0.0,0.0,0.0,0.0
2023-11-02 00:00:00,S&P 500 (Equal-Weight),0.021097582259308127,-0.002179945,-0.015865561875278107,-0.018959616688755808,-0.02083186063917757,-0.025570199725392862,0.0,0.0,0.0,0.0
2023-11-03 00:00:00,S&P 500 (Equal-Weight),0.016151747024986483,-0.0022406045,-0.015865561875278107,-0.018959616688755808,-0.02111044968208983,-0.0259041516387551,0.0,0.0,0.0,0.0
2023-11-06 00:00:00,S&P 500 (Equal-Weight),-0.004795761276194786,-0.0019188297,-0.015700940885030455,-0.01834747638474507,-0.0214742798298598,-0.02644215308867376,0.0,0.0,0.0,0.0
2023-11-07 00:00:00,S&P 500 (Equal-Weight),-0.001988655015178119,0.0012411285,-0.015700940885030455,-0.01834747638474507,-0.02119702674238246,-0.026897223420605385,0.0,0.0,0.0,0.0
2023-11-08 00:00:00,S&P 500 (Equal-Weight),-0.0014155720313818276,0.002187683,-0.015700940885030455,-0.01834747638474507,-0.017316471113499654,-0.022271313129650482,0.0,0.0,0.0,0.0
2023-11-09 00:00:00,S&P 500 (Equal-Weight),-0.008448579610236403,0.0033204174,-0.015700940885030455,-0.01834747638474507,-0.012007552794457175,-0.015901475600883848,0.0,0.0,0.0,0.0
2023-11-10 00:00:00,S&P 500 (Equal-Weight),0.012157061879052685,0.0038703205,-0.015700940885030455,-0.01834747638474507,-0.008507626514393152,-0.011652124428567544,0.0,0.0,0.0,0.0
2023-11-13 00:00:00,S&P 500 (Equal-Weight),-0.0017225667427212608,0.0027566869,-0.015005866174115087,-0.018215074371666494,-0.008547340169687055,-0.011419019085709477,0.0,0.0,0.0,0.0
2023-11-14 00:00:00,S&P 500 (Equal-Weight),0.028101273008208555,0.00018353674,-0.015005866174115087,-0.018215074371666494,-0.011881171338162152,-0.014946093924705457,0.0,0.0,0.0,0.0
2023-11-15 00:00:00,S&P 500 (Equal-Weight),0.004142589236075148,-0.0019386045,-0.015005866174115087,-0.018215074371666494,-0.016182130139666663,-0.01980056028289122,0.0,0.0,0.0,0.0
2023-11-16 00:00:00,S&P 500 (Equal-Weight),-0.0022551698820872865,0.0014301855,-0.015005866174115087,-0.018215074371666494,-0.016381777150314497,-0.02090673426509469,0.0,0.0,0.0,0.0
2023-11-17 00:00:00,S&P 500 (Equal-Weight),0.0040085979636374095,0.00716083,-0.015005866174115087,-0.018215074371666494,-0.009234945791450937,-0.013400134267865876,0.0,0.0,0.0,0.0
2023-11-20 00:00:00,S&P 500 (Equal-Weight),0.0041389100733690435,0.007421316,-0.015005866174115087,-0.018215074371666494,-0.00497069678269438,-0.008118767996645255,0.0,0.0,0.0,0.0
2023-11-21 00:00:00,S&P 500 (Equal-Weight),-0.0014288827271213566,0.005463678,-0.015005866174115087,-0.018215074371666494,-0.005837441457983938,-0.008708381708835174,0.0,0.0,0.0,0.0
2023-11-22 00:00:00,S&P 500 (Equal-Weight),0.004403045069246385,0.003624535,-0.015005866174115087,-0.018215074371666494,-0.0073402563685327285,-0.010125755718206739,0.0,0.0,0.0,0.0
2023-11-24 00:00:00,S&P 500 (Equal-Weight),0.0032937320555759407,0.0010250343,-0.015005866174115087,-0.018215074371666494,-0.010421594317060509,-0.013329499796034271,0.0,0.0,0.0,0.0
2023-11-27 00:00:00,S&P 500 (Equal-Weight),-0.0023602497814875557,-0.001962684,-0.015005866174115087,-0.018215074371666494,-0.015172052173254376,-0.01852776457856467,0.0,0.0,0.0,0.0
2023-11-28 00:00:00,S&P 500 (Equal-Weight),-0.0013073051290884749,-0.0024932926,-0.015005866174115087,-0.018215074371666494,-0.017294167724685908,-0.021054187137314617,0.0,0.0,0.0,0.0
2023-11-29 00:00:00,S&P 500 (Equal-Weight),0.00232354263738891,0.0031640579,-0.015005866174115087,-0.018215074371666494,-0.008936670438769695,-0.012010743611697133,0.0,0.0,0.0,0.0
2023-11-30 00:00:00,S&P 500 (Equal-Weight),0.00812929040759322,0.0036714578,-0.014213154168290219,-0.01807050339877099,-0.007444933034014877,-0.010268944770410288,0.0,0.0,0.0,0.0
2023-12-01 00:00:00,S&P 500 (Equal-Weight),0.014095108969211552,0.002123821,-0.014213154168290219,-0.01807050339877099,-0.00918029540554905,-0.012051997036787443,0.0,0.0,0.0,0.0
2023-12-04 00:00:00,S&P 500 (Equal-Weight),-2.8662075995098646e-06,0.00052539364,-0.014213154168290219,-0.01807050339877099,-0.012126010024179594,-0.015339976957921591,0.0,0.0,0.0,0.0
2023-12-05 00:00:00,S&P 500 (Equal-Weight),-0.007920638444532656,0.002786254,-0.014213154168290219,-0.01807050339877099,-0.013574511450364892,-0.017730805938205734,0.0,0.0,0.0,0.0
2023-12-06 00:00:00,S&P 500 (Equal-Weight),0.0010604727320673876,0.005786097,-0.014213154168290219,-0.01807050339877099,-0.009526062983606027,-0.01341596940332741,0.0,0.0,0.0,0.0
2023-12-07 00:00:00,S&P 500 (Equal-Weight),0.004907903572400268,0.007047553,-0.01377781723179974,-0.017690783543514905,-0.004605708832247838,-0.007566107492720646,0.0,0.0,0.0,0.0
2023-12-08 00:00:00,S&P 500 (Equal-Weight),0.002526352321844431,0.004648875,-0.01377781723179974,-0.017690783543514905,-0.006415681152753918,-0.009226524794320849,0.0,0.0,0.0,0.0
2023-12-11 00:00:00,S&P 500 (Equal-Weight),0.008524427406868339,0.0022681903,-0.01377781723179974,-0.017690783543514905,-0.008826893079679028,-0.011645491864239119,0.0,0.0,0.0,0.0
2023-12-12 00:00:00,S&P 500 (Equal-Weight),0.0022675786763917656,-0.0009571311,-0.01377781723179974,-0.017690783543514905,-0.013878559381150329,-0.01716112346277534,0.0,0.0,0.0,0.0
2023-12-13 00:00:00,S&P 500 (Equal-Weight),0.02030767942361182,-0.0013626165,-0.01377781723179974,-0.017690783543514905,-0.018057504531900706,-0.02229867961225817,0.0,0.0,0.0,0.0
2023-12-14 00:00:00,S&P 500 (Equal-Weight),0.011467390974344474,0.0027594187,-0.01377781723179974,-0.017690783543514905,-0.011435376442365362,-0.015041427073320804,0.0,0.0,0.0,0.0
2023-12-15 00:00:00,S&P 500 (Equal-Weight),-0.006596094864314613,0.0021743802,-0.01377781723179974,-0.017690783543514905,-0.012284028069896962,-0.015957047083619908,0.0,0.0,0.0,0.0
2023-12-18 00:00:00,S&P 500 (Equal-Weight),0.0008243643668613244,0.0044187387,-0.01377781723179974,-0.017690783543514905,-0.01336935220401752,-0.01788824491700314,0.0,0.0,0.0,0.0
2023-12-19 00:00:00,S&P 500 (Equal-Weight),0.007120947235819473,0.006093595,-0.013612312028657307,-0.017011747167635795,-0.00782274154117634,-0.011358052502643656,0.0,0.0,0.0,0.0
2023-12-20 00:00:00,S&P 500 (Equal-Weight),-0.016677393595970202,0.0051576532,-0.013612312028657307,-0.017011747167635795,-0.00667013392665613,-0.00967486904305125,1.0,1.0,0.0,1.0
2023-12-21 00:00:00,S&P 500 (Equal-Weight),0.011513980359425762,0.0014909202,-0.01377781723179974,-0.01724508301809022,-0.010656817610895656,-0.013742833098293468,0.0,0.0,0.0,0.0
2023-12-22 00:00:00,S&P 500 (Equal-Weight),0.003424744491252444,0.0023294496,-0.01377781723179974,-0.01724508301809022,-0.008780379584251746,-0.0116027244164036,0.0,0.0,0.0,0.0
2023-12-26 00:00:00,S&P 500 (Equal-Weight),0.0056520286281629886,-0.0021258437,-0.01377781723179974,-0.01724508301809022,-0.015186129137172696,-0.01850396854702594,0.0,0.0,0.0,0.0
2023-12-27 00:00:00,S&P 500 (Equal-Weight),0.0013337228375462785,-0.002317897,-0.01377781723179974,-0.01724508301809022,-0.017889623458295326,-0.02184547018693548,0.0,0.0,0.0,0.0
2023-12-28 00:00:00,S&P 500 (Equal-Weight),0.0018989582947855185,0.0034951293,-0.01377781723179974,-0.01724508301809022,-0.011130001915095894,-0.014845375271821656,0.0,0.0,0.0,0.0
2023-12-29 00:00:00,S&P 500 (Equal-Weight),-0.003320167765992923,0.0056660757,-0.01377781723179974,-0.01724508301809022,-0.006679233416465886,-0.00981543999637631,0.0,0.0,0.0,0.0
2024-01-02 00:00:00,S&P 500 (Equal-Weight),-0.0001987292145622342,0.0044638435,-0.013746101720394357,-0.01724508301809022,-0.007192731177207815,-0.01015397142241059,0.0,0.0,0.0,0.0
