,Component_1,Component_2,Component_3,Component_4,Component_5
2018-05-09,0.28109680171430224,0.06418298110605435,0.03857303852638155,0.02408947390684575,0.019419318477324064
2018-05-10,0.28146952669854114,0.06407790498739707,0.03835825118435867,0.02407648634837501,0.019280184987183615
2018-05-11,0.28251679381392425,0.0641256209109782,0.03847428903091779,0.023958050604938504,0.019245511290778193
2018-05-14,0.2820026828650052,0.0641336919419667,0.03841478250078891,0.0239661821606397,0.019273532680063106
2018-05-15,0.281604374720201,0.06414416266931594,0.038266947933900994,0.024094117876121385,0.019265520181352306
2018-05-16,0.2810474714664517,0.06454306627572753,0.03824702521565151,0.024083862371021475,0.019276154801106168
2018-05-17,0.2810943014636332,0.06453709354051614,0.037968001562772746,0.02418359321208247,0.019393467989337877
2018-05-18,0.2780591385589983,0.06372280228529234,0.03840448248586915,0.024373574740784595,0.019472453730431237
2018-05-21,0.27795754743771867,0.06371284222046913,0.03842526377905503,0.02439183044985765,0.019418750100439513
2018-05-22,0.2778910777369925,0.06363814961590862,0.03850367136988467,0.0242899594844004,0.019446965007579493
2018-05-23,0.2774715112276323,0.06358611822277198,0.03848386461891006,0.024241595461358692,0.01941665486219659
2018-05-24,0.27729852785501286,0.06414602625665043,0.03855787000424111,0.024148727734418483,0.019352153406453305
2018-05-25,0.27727321958920076,0.06391000353685632,0.038490510484834185,0.024182700954593263,0.01934140555936528
2018-05-29,0.2770294263480726,0.0640725701551305,0.03851633579520951,0.023895073486200246,0.01955583684903431
2018-05-30,0.2778453390475088,0.06446380767205068,0.03854256720274042,0.024340458612165095,0.01957430918038798
2018-05-31,0.2799322653198148,0.06416879993780741,0.038602809835381315,0.024176007738012057,0.019541042900437393
2018-06-01,0.280816972208795,0.0639757901504133,0.03859966289261189,0.024101256573890152,0.019589409417865782
2018-06-04,0.2805452946688894,0.06429335487911192,0.03852501807094268,0.024107425654830757,0.019659877283463186
2018-06-05,0.2807251089763792,0.0639676921554317,0.038369352187530535,0.02409535514797786,0.019883876501153586
2018-06-06,0.2804356097519495,0.0641011416759217,0.038408627094969214,0.024154509054128956,0.019842458671034423
2018-06-07,0.28061337462631486,0.06450093100406076,0.038310092879291026,0.023974907588367574,0.019810656997342104
2018-06-08,0.2804920387620756,0.0645259670195372,0.038684798179960664,0.02389409202781781,0.01976758378705577
2018-06-11,0.2810306976769464,0.0641452883871793,0.03874929270848528,0.023828198271448865,0.019939439564890218
2018-06-12,0.2822321299582124,0.06350216100447259,0.03587624698584304,0.02416801922744839,0.01962217782070016
2018-06-13,0.282353881119346,0.06386859942954032,0.03550087878320028,0.024137990091408275,0.01958890794446895
2018-06-14,0.2819422494984335,0.06380019288630766,0.03541684412771441,0.024177482905076566,0.019569230306442982
2018-06-15,0.2816741190788736,0.0639910885755301,0.035356118282690197,0.02389142946212297,0.019467453642607633
2018-06-18,0.28160349562175496,0.06390121399801049,0.03548625494794119,0.02385158654616991,0.019824749394264346
2018-06-19,0.28186212170226516,0.06394477173336154,0.03549622594372288,0.023876607710082924,0.019720793648521074
2018-06-20,0.28145366113210285,0.06423798231926026,0.035511977095383646,0.023880040155685584,0.019535608449199146
2018-06-21,0.2804388420771657,0.0641221566526781,0.035514332879066836,0.024075773102177688,0.019525083797508936
2018-06-22,0.280767849745238,0.06434634211826067,0.035202736516737616,0.024059467491489826,0.019249081212704095
2018-06-25,0.28043995191763227,0.06448758805676927,0.035273532726492335,0.02391598236795003,0.01918430040029868
2018-06-26,0.2816960532289295,0.06536095704110538,0.03550078784548196,0.023881944558483158,0.019072909742468655
2018-06-27,0.28154159308546056,0.0653420694240994,0.03528726331643923,0.024035183104896534,0.019099198692812798
2018-06-28,0.2819884528755375,0.06510632284258706,0.035034700481879844,0.0241056125296619,0.019243216708071866
2018-06-29,0.2808276470880942,0.06482873951745523,0.0350589036008716,0.024162715375464616,0.019190276189845833
2018-07-02,0.2799253692921117,0.06458347994568232,0.03489743539631335,0.024202953349706943,0.019036759753889954
2018-07-03,0.27975002707975716,0.06444808391122087,0.0348638627087819,0.024479003078764387,0.01899618940405053
2018-07-05,0.2799151986231201,0.06459573952542526,0.034243195098257836,0.02455672604851229,0.01883820995412616
2018-07-06,0.2811789208007652,0.06477471252347751,0.03366181623168807,0.024270366311694186,0.018910338253473304
2018-07-09,0.2803808462287392,0.06494496376991962,0.03368556501145823,0.02425502187238839,0.01892121418424079
2018-07-10,0.2799913819275397,0.06707609485677901,0.033551013706145584,0.024065317736412305,0.018727992458773456
2018-07-11,0.28016552387055266,0.0670852136278116,0.03341090142563106,0.024105991753800435,0.018649628947371186
2018-07-12,0.2803869619805989,0.06735106100809347,0.03318379903596079,0.024344101517950845,0.01858234538835941
2018-07-13,0.2801042516792291,0.06720684001525826,0.03323341706476201,0.024365518129039893,0.01861432338105241
2018-07-16,0.28007018300184705,0.06714766421119485,0.03313789846459128,0.024389024799984046,0.018627159114262166
2018-07-17,0.2796464987498404,0.06702712088916758,0.03316019671776439,0.02464747001933597,0.018581411990978743
2018-07-18,0.2795752735576317,0.06701398292579197,0.03312632488124282,0.02462794701216156,0.018660675906460946
2018-07-19,0.27929426152708514,0.06739072218335261,0.03298469502500202,0.024682613795215587,0.018743439260902963
2018-07-20,0.27851494137544386,0.0678667529398548,0.032849804032448325,0.024989427391262767,0.018735268944682897
2018-07-23,0.27875066490529987,0.06787810870148563,0.03291445661469925,0.02493860932943327,0.01877216459812106
2018-07-24,0.2787119104736892,0.06789526303857212,0.033015938821514455,0.024953892683907842,0.018735281816118103
2018-07-25,0.27784750354867177,0.06781701829674244,0.03290632728077652,0.024870356874274503,0.018970457131078835
2018-07-26,0.2782611310925789,0.06779673827501283,0.03282489227641446,0.024727795508853487,0.018995857256656805
2018-07-27,0.27751994639559646,0.06741419191326385,0.03282529533880693,0.024675806956995068,0.01896090027365832
2018-07-30,0.27810726944129116,0.06753910493152301,0.03287386162567409,0.02430134501045421,0.019025942572611185
2018-07-31,0.27832017371058126,0.06760691553731286,0.03376361898104574,0.02451865938719933,0.018945032666836135
2018-08-01,0.27839780138661485,0.06786242499015392,0.03359054061123064,0.024469651552187128,0.018936648472909334
2018-08-02,0.2782713554419794,0.0676779319115056,0.03365352449476555,0.024462605618712586,0.01928066180898596
2018-08-03,0.2772959752669028,0.06763024547301706,0.0335497647281506,0.024433867930102618,0.01944232284554894
2018-08-06,0.27805974716770104,0.06799260223763262,0.033766761496574545,0.024393045702878334,0.019456776874392664
2018-08-07,0.2780824786170696,0.06793676152486651,0.03378799082724183,0.024420084958010294,0.019437656915897064
2018-08-08,0.27766338281735287,0.0679941997487379,0.03372828400839465,0.02443073550569569,0.01934091602893835
2018-08-09,0.2777289742330871,0.06797337646717365,0.03370592611332609,0.024488991834819982,0.019299997194086517
2018-08-10,0.2777737588722683,0.06809509263286967,0.03370512922909061,0.02447201689987132,0.019299964059997298
2018-08-13,0.2758156722531972,0.06791397527469333,0.03379355735608995,0.024532388908285345,0.019304471341941073
2018-08-14,0.27612297014180187,0.06802615970291051,0.03367060037837616,0.02452907677689779,0.019165586542669883
2018-08-15,0.2754510726659372,0.06805123506195958,0.03378922076506145,0.02439518894127219,0.01919368149384209
2018-08-16,0.27557233175621043,0.06865537079801746,0.03399882672888878,0.02437150186345461,0.019195181082408364
2018-08-17,0.27632763804425137,0.0685579339942273,0.03414108616931683,0.024373328009495696,0.01920004724984941
2018-08-20,0.2733885298428457,0.06878921110810753,0.03444838199863383,0.02451425807081901,0.01925485105417957
2018-08-21,0.273548730621485,0.0689037048803551,0.03445773669386393,0.02456051772594149,0.01920657200468827
2018-08-22,0.27340275009931814,0.06908118147190666,0.0344223574830797,0.02456643512262248,0.019155516255836735
2018-08-23,0.2721548324708729,0.06909791853720117,0.03470031867264186,0.02456779333770094,0.01918576256134971
2018-08-24,0.2719581175888587,0.06907627353635586,0.03473208526356886,0.024549241045400193,0.019246227359563675
2018-08-27,0.2722805820514348,0.06906424946449023,0.034672546799265354,0.02456897752846113,0.019264897695589707
2018-08-28,0.2724995281731621,0.0693613044792369,0.03452871689971444,0.02454998042232588,0.01931139625926495
2018-08-29,0.2725595667097078,0.06932322667495168,0.034457585171927665,0.024583343741542335,0.01934261144810379
2018-08-30,0.2727644424559175,0.06932481223753185,0.03443886631082995,0.024592777412804592,0.019313106578334134
2018-08-31,0.27316057804285326,0.06927756795102011,0.034271534862884465,0.024553070259656178,0.019268953923895455
2018-09-04,0.2729665731097954,0.06928813107350809,0.03422766253399377,0.024549982520490017,0.019416715679891658
2018-09-05,0.2727014530310515,0.06915693719387898,0.03415468882788631,0.024581354622261273,0.01937873452693852
2018-09-06,0.27184814434970644,0.06928682219615877,0.03487186867902643,0.02428477234572875,0.019642408425557298
2018-09-07,0.2715846284771299,0.06952376161880496,0.03479740155346298,0.02426306351232288,0.019641848038813175
2018-09-10,0.27220260961145093,0.06929615430354105,0.03439680863048169,0.02414768713875871,0.019625821838984564
2018-09-11,0.27258728655534065,0.06936795115636103,0.03422216684341098,0.02367932739100508,0.019539471733042005
2018-09-12,0.2718283589369705,0.06957512071921776,0.034341888031645805,0.02372609103577958,0.01949870930690529
2018-09-13,0.2715465829184678,0.06886285054005531,0.034216832266568076,0.02396483005562604,0.01949355502766574
2018-09-14,0.271767156177149,0.068823900606655,0.03418688129664706,0.02381157437156198,0.019599739402459643
2018-09-17,0.27161591653339506,0.06847710036745737,0.034171816708879116,0.02379879663638781,0.01953348368480779
2018-09-18,0.2718391518181617,0.06856866052438376,0.03447211085084009,0.023902044347435123,0.01972883661879277
2018-09-19,0.27174243177776297,0.06847150130853613,0.03449698035135606,0.023882176373344603,0.019692778853936135
2018-09-20,0.27101710857534506,0.06938424296507431,0.03471049531169523,0.02382766748814982,0.019573628869942482
2018-09-21,0.27166525388009277,0.06909233713818602,0.03463517313324175,0.02382915971138478,0.019567110257889236
2018-09-24,0.2714505095750872,0.0690691806334795,0.03467327263074922,0.023835666466304528,0.019570456109530458
2018-09-25,0.27194493180983514,0.06905979930485678,0.03519426505683416,0.02376932033710998,0.019501101166600136
2018-09-26,0.2722559687217817,0.06887541605737679,0.034744151657718714,0.02362343152195825,0.019610108217618466
2018-09-27,0.2726147662006167,0.06879067623978603,0.03470123243119613,0.023572738796387282,0.019667412869672416
2018-09-28,0.2727021512621761,0.06797275283610026,0.03482340145192332,0.023583897948125553,0.019694172305843992
2018-10-01,0.27252981183468095,0.06858327507699881,0.034860936224588926,0.023563505503261858,0.019755798577330695
2018-10-02,0.272043418985379,0.06873564576030537,0.03483568453447036,0.023603988644967887,0.019927057218800448
2018-10-03,0.2716372010856928,0.06886261168926569,0.034977711724194,0.023574393061846416,0.02018322056529569
2018-10-04,0.2714150316341264,0.06950505128724946,0.034942142758991004,0.02356134530861552,0.02016504715578123
2018-10-05,0.2713336061734429,0.06930542994124293,0.03592007285386645,0.02357533476411233,0.02053186175709642
2018-10-08,0.2711688551079699,0.06972434561733601,0.03599703606624764,0.02352749586849604,0.02047889095577011
2018-10-09,0.2705775299395906,0.07004907733770283,0.03708137532069558,0.02344877075020896,0.02043451125588822
2018-10-10,0.2698751131394664,0.0701357607541807,0.03703536462141118,0.023555754426756236,0.020272600267669406
2018-10-11,0.2806434383672143,0.06962434925594231,0.0364746949645262,0.02308835549769258,0.01993136136151347
2018-10-12,0.28585380792337534,0.06947398358152551,0.03681478908814795,0.022802548986664894,0.01981526335532277
2018-10-15,0.28613430244298094,0.0692608797560634,0.03760338342439607,0.022738531498383837,0.019964917326057492
2018-10-16,0.2858145318066355,0.06947631414784014,0.037790628701511925,0.022774818196565048,0.019952232472447266
2018-10-17,0.2900989964440887,0.06929671643732625,0.037799093199045786,0.022639911660258343,0.019858196910843166
2018-10-18,0.2896402149079701,0.06923342188456989,0.03779243796505209,0.023046688415105314,0.01984136027225595
2018-10-19,0.2909536441398097,0.06943644528781057,0.037673762639356845,0.02285158284399704,0.019781330095469958
2018-10-22,0.2905372612746052,0.07027176546052395,0.03823564255369015,0.022824741630940667,0.01968720227042044
2018-10-23,0.28995523540430107,0.07013514512981711,0.03879760608814691,0.022750343347745942,0.019858040226120623
2018-10-24,0.2890705038002321,0.07012629687467078,0.03857242361749294,0.022606000574424214,0.019930213685810754
2018-10-25,0.2959838502023654,0.07321808921021418,0.03755168605842229,0.022185532486575846,0.01951831628755903
2018-10-26,0.2960255448870909,0.07353884460063885,0.03703078640466675,0.021941068654890008,0.019456958987951127
2018-10-29,0.2967798938795446,0.07372929026331743,0.036897829150464044,0.02179251879526883,0.01933039013829252
2018-10-30,0.2966796531231375,0.07453050723287226,0.03701391381134526,0.02183781813471641,0.01952153673870508
2018-10-31,0.29930882319598884,0.07420862370357752,0.03675039889475908,0.02181758742899025,0.019314175377029813
2018-11-01,0.29885105572321274,0.07518475194591144,0.036776930897952594,0.022032058223370145,0.019293780196898563
2018-11-02,0.29886639563360484,0.07510430371722682,0.036500197969840435,0.02310879452528573,0.019161867852688377
2018-11-05,0.2991111264035336,0.07544050900990133,0.03639258101669644,0.022957721274609735,0.019225790463618924
2018-11-06,0.2993351630123855,0.07595569682836496,0.03645624499294907,0.02291299732730367,0.019276228628788715
2018-11-07,0.29952030332741514,0.07605393945942325,0.03642048091749514,0.02289430436692492,0.019238965242146213
2018-11-08,0.3025002516163295,0.07543289411822693,0.03631551332094488,0.022807495850869774,0.0191081005991181
2018-11-09,0.3020238432998754,0.07532714249476118,0.03627517739864159,0.02300150424474691,0.01921031444334308
2018-11-12,0.3024788246457651,0.07542554311552142,0.03625187345770234,0.02300877080281449,0.019161594927599536
2018-11-13,0.3050499928527339,0.07570457761242373,0.03615451538264489,0.022809026359934086,0.01895773498973023
2018-11-14,0.304758951085672,0.07565022446131618,0.03612131756951091,0.02276460088570112,0.018944948493227275
2018-11-15,0.3047420608462342,0.07553694313466602,0.03602970454524801,0.022846037361800003,0.01895574072067948
2018-11-16,0.3047147121203257,0.07530569783761736,0.03589610436833084,0.02275520616418166,0.019342507355264608
2018-11-19,0.3041168331344541,0.07560202053444434,0.03579327475356395,0.022597540175686343,0.019157352836540513
2018-11-20,0.30491968636857375,0.075999421865075,0.037523953689472145,0.022460560326706406,0.0191159688282716
2018-11-21,0.30622976461757834,0.0756916300431773,0.03767917345606705,0.02233380016044992,0.01897172570839159
2018-11-23,0.306043485109628,0.0761406297200487,0.0376338577984088,0.0225624366054266,0.018924667697642884
2018-11-26,0.30594815415287047,0.07612035724018473,0.03762370747754077,0.022441988508119397,0.018968991176927866
2018-11-27,0.3070483983002358,0.07604923710209412,0.03727791338028098,0.022393414678281175,0.01893653454884588
2018-11-28,0.30654292583982423,0.07635955654698175,0.037220776243984136,0.02229282616432124,0.018945099454973063
2018-11-29,0.30928129723357217,0.07638368059028516,0.036568151276994594,0.02222954498127878,0.01889834702081597
2018-11-30,0.3107275378612208,0.0762938327677995,0.03459584738847794,0.02234868829370701,0.01882673938205432
2018-12-03,0.3101587744099718,0.0763861747229677,0.03457424586528011,0.02237086809958852,0.018699639885885314
2018-12-04,0.310415146977238,0.07621299354826495,0.03465117966614293,0.0226242680250996,0.018685901523494957
2018-12-06,0.32181601400196896,0.07634942324332275,0.03244255791839822,0.02204197014511663,0.018321179798739932
2018-12-07,0.32057700892055374,0.07636191791830485,0.03273832318772977,0.021963894265190458,0.019004965269597225
2018-12-10,0.32500357246319594,0.07614250225557964,0.032670230604729074,0.021740141831529888,0.019265200487443623
2018-12-11,0.3242983663538458,0.07607938650120308,0.03324326368509232,0.021684584587850945,0.019246625960816756
2018-12-12,0.3239419519989631,0.07615690968617848,0.03333822615827432,0.021704144832622528,0.01925088221038661
2018-12-13,0.32399432995815325,0.07653011678978211,0.03330129049474724,0.021662766669683878,0.019242585872103115
2018-12-14,0.32365114889079905,0.07711698307511684,0.0330330055587948,0.021628974514954664,0.019085775505809182
2018-12-17,0.32524677411581154,0.07695839598846678,0.03275897783553227,0.021463363075689766,0.01908409076566674
2018-12-18,0.32854144861435647,0.07802685064114892,0.032862088364179,0.021296636578610653,0.018806635752603655
2018-12-19,0.3273918475171182,0.07782383372746748,0.033109964986865595,0.021270397800734833,0.019120108849025833
2018-12-20,0.32855838017290967,0.07764038021638286,0.03300003560255551,0.02112087821357599,0.018947497312897035
2018-12-21,0.3301868790481691,0.0770526319003141,0.032863217156000046,0.02103864862212786,0.01895161091778069
2018-12-24,0.331994270898064,0.076680271360816,0.03263455173542545,0.02085915597703335,0.018866210341248475
2018-12-26,0.33816986273297,0.07787022356119062,0.03215692414841429,0.020488279670729942,0.018548373382890483
2018-12-27,0.3545944063106952,0.0766797565592393,0.031087010804631034,0.01980772066276534,0.0179822022365751
2018-12-28,0.35524485132830336,0.07663427729756793,0.031022655910812397,0.01971545710320762,0.01802648549527268
2018-12-31,0.3551374915188226,0.0766283925035594,0.03101105385003239,0.01970962911070349,0.018058166345328384
2019-01-02,0.3556290592576098,0.0765558642130605,0.030958630189880952,0.0197246735832772,0.018054412401847065
2019-01-03,0.354089506347817,0.07750184514831672,0.03126972058424556,0.019940492812173714,0.017902915881663258
2019-01-04,0.35673082509517035,0.07770580751093929,0.03125780722213534,0.019496520333390208,0.017869428868157136
2019-01-07,0.3645318422739573,0.0771886288583034,0.030759347243345076,0.019179201074483895,0.0178317577092168
2019-01-08,0.3648121028912382,0.07703030350457131,0.03067046467019288,0.01936870138419335,0.017810400334310323
2019-01-09,0.3650634921326176,0.07697170824103512,0.0306710293144627,0.019380920603260934,0.017761479573867468
2019-01-10,0.36480189275529745,0.07724270761425689,0.030578778531802554,0.01939069410246743,0.01773337286883138
2019-01-11,0.3654080325923137,0.07723777830655564,0.030527053233491617,0.019307391297463696,0.017829854269651
2019-01-14,0.36568204196696785,0.07684131997493628,0.030487985241024463,0.01928534915642034,0.01791567075677241
2019-01-15,0.36542176678769156,0.07659617694651272,0.030721587158483204,0.019158337793093935,0.017934346551443863
2019-01-16,0.36556365684750886,0.07647392041731356,0.030814283139388922,0.019460108017445975,0.01793732387422681
2019-01-17,0.36513128776035453,0.07636520975201666,0.030906815318494596,0.01956186011348505,0.017886852672367736
2019-01-18,0.3651237943620311,0.07636328355740635,0.030898159025130052,0.01958905634269824,0.017916768219468044
2019-01-22,0.3667118445612663,0.07627151964149702,0.030828046776091085,0.019508961267386715,0.017910974331974083
2019-01-23,0.36712286672897326,0.07634465987967542,0.03078625701318178,0.01967534759079829,0.017823176416118205
2019-01-24,0.3663055899958255,0.076676044006163,0.03076309838182007,0.019787020835709362,0.017877864440652924
2019-01-25,0.3657921774910278,0.07662653462268013,0.030791982395025792,0.0198695631701944,0.01786972657840204
2019-01-28,0.366258139120378,0.07671857390255472,0.030545072648363893,0.020042795127394042,0.017897340519614016
2019-01-29,0.36650954028027743,0.07673149639379703,0.03054401596176788,0.020025597067846738,0.017951189358164154
2019-01-30,0.36562871662153795,0.07681880803806429,0.03061732923889903,0.020315606830091936,0.018060333346150044
2019-01-31,0.3654299136031589,0.07664642407507793,0.030777084011385902,0.020278104176568643,0.018081698764300616
2019-02-01,0.3646346122751244,0.07691459844857453,0.030675956708911347,0.020248407619372147,0.01809184042931508
2019-02-04,0.3647566841083597,0.07699004945098849,0.030603489609652722,0.020239060820096664,0.018120994641843427
2019-02-05,0.365911130733355,0.07643044114778402,0.030407525235336408,0.020100098958288053,0.01817458347894943
2019-02-06,0.3630747097076422,0.07672233328654739,0.030563450221378987,0.02004245985411621,0.01829803428447839
2019-02-07,0.3511929732499889,0.077461901103898,0.03099191853206477,0.020427502391910865,0.018676887907657917
2019-02-08,0.3506770184617977,0.07775991271800968,0.030995459159111425,0.02033476137924424,0.018551381948696294
2019-02-11,0.35088455850492617,0.07784633347414922,0.031145347441275603,0.02030434076130637,0.01861593334457266
2019-02-12,0.34035368001084665,0.07882955383577696,0.031839624179054025,0.020748975989125847,0.018873606923722152
2019-02-13,0.34035181095362815,0.07893838606893291,0.03196213637523495,0.020655495047243306,0.0190116463034841
2019-02-14,0.33948580838492126,0.07900917247607271,0.032018763782273967,0.020719688084275042,0.018927916278915154
2019-02-15,0.339273885966396,0.07879260743299098,0.032113812219859414,0.02069226939140969,0.018902831204747922
2019-02-19,0.33920275074834155,0.07827691037068861,0.03242582911181393,0.020662521028512886,0.018965681586556506
2019-02-20,0.33897428889876996,0.07815167604679656,0.03242403797041564,0.02070065994080949,0.019051124493059964
2019-02-21,0.3384944167749067,0.07803400018475934,0.032455589381422324,0.020714991662087352,0.019205943833874858
2019-02-22,0.33862990784940894,0.0775776593283178,0.0324094835993673,0.0207341501363575,0.019216034077326718
2019-02-25,0.33885046017974785,0.07680600073568668,0.032405930148591104,0.020678256313069607,0.019325726826109654
2019-02-26,0.33899348911299115,0.07703888370375668,0.03242136128081635,0.020435760157122403,0.019341328951073676
2019-02-27,0.33756176402425203,0.07710346949286277,0.032549859337061456,0.020478134391334068,0.01947895567350386
2019-02-28,0.33672264040333433,0.07706436609403976,0.03246710440871879,0.020489606833565214,0.019456873738659758
2019-03-01,0.33476074783946164,0.07695804480611992,0.032504193875440957,0.020571041098620537,0.019567254813400367
2019-03-04,0.3343068793608829,0.07707494819542811,0.03242279997431525,0.02063431322492064,0.019399423185343285
2019-03-05,0.33400999687187566,0.07721161998868623,0.03252744121867711,0.02086236677666008,0.019406334436741078
2019-03-06,0.3338558976241498,0.07724761478727553,0.032520883459142336,0.02078789306398156,0.019448650782363935
2019-03-07,0.33327216644110824,0.07716401969521021,0.03253550468440872,0.02077388427050691,0.01944453808310419
2019-03-08,0.33364375146350844,0.07719409220929055,0.03261714673553853,0.020756511991977755,0.019316769488993153
2019-03-11,0.3341293117661169,0.07729480870008265,0.032578918846385446,0.02076409963749984,0.019308102471763615
2019-03-12,0.33587781635754543,0.0772150168107431,0.032534316510665275,0.02077596762268539,0.019265147124499827
2019-03-13,0.33376479414986343,0.07742192506328109,0.03256337200934536,0.020884632770204303,0.019335508255674993
2019-03-14,0.33431228999841806,0.0774426189758952,0.03253432317170973,0.02086761715428079,0.01933044063668067
2019-03-15,0.33413880527736456,0.07745496201180918,0.03255302635805988,0.02091394851792736,0.019347062255587442
2019-03-18,0.33387784289599653,0.07745928263037428,0.032349316384152164,0.02097837934942785,0.019347731815807307
2019-03-19,0.3336910965307868,0.0776778171954344,0.032467313300356716,0.02090428150113651,0.019357521654112284
2019-03-20,0.33349438920367175,0.07778813647875021,0.03257047838565505,0.020911910600707826,0.01937101764239955
2019-03-21,0.33253231021773205,0.07785332773406306,0.03289137453172533,0.021067570827606887,0.019484737934506693
2019-03-22,0.3336111110210623,0.07786247622213846,0.03298150494410694,0.02113794055099369,0.019388303875444927
2019-03-25,0.3367848659689838,0.07821534458493773,0.03258787630781387,0.02088131367115201,0.019140346687380586
2019-03-26,0.33228290858229476,0.07839131487130908,0.0326716065405284,0.02107706794855359,0.019297916631379728
2019-03-27,0.3293179500458828,0.07866431399903408,0.032950107292450265,0.021138475420378777,0.019318449577258253
2019-03-28,0.3248093981997443,0.07897272632038337,0.03340644256729565,0.021282175789706134,0.019428058168854914
2019-03-29,0.3238431095100949,0.07823939035880437,0.033599623055369364,0.02126411574349943,0.019525133605880735
2019-04-01,0.32483502888456856,0.07796232916031245,0.03342284506574617,0.02130760756847121,0.019079530057441445
2019-04-02,0.3244527132796905,0.07878168335796575,0.033518722046716104,0.02127911025539279,0.0189932547817602
2019-04-03,0.3198038626590659,0.07898030222867386,0.0338359822865434,0.02148310217844158,0.019115320857741005
2019-04-04,0.3184892611800279,0.07919818321424105,0.03376243148605651,0.021538649162448072,0.019246848041612925
2019-04-05,0.3174875168249459,0.07926006993113767,0.03411776810040482,0.02168624780230074,0.019041543315416715
2019-04-08,0.31769553579348175,0.07933022112124258,0.034116407905666536,0.021717181972884816,0.018947832436991184
2019-04-09,0.31336037101297237,0.07965694664413113,0.03441879823911817,0.02189900528041544,0.019052031163457158
2019-04-10,0.3137507004934692,0.07967248258263161,0.0344848757611814,0.021854108525812196,0.019007492485075866
2019-04-11,0.3123917537947995,0.07943410706921955,0.03462830943771752,0.021978876423748846,0.019173855297615824
2019-04-12,0.3120113607356817,0.0794348013300609,0.034706387549288426,0.02195064116607195,0.019171587161765972
2019-04-15,0.31166067161940664,0.07856917759553232,0.03491863245041723,0.02185232816842821,0.019203174108434307
2019-04-16,0.3116568411092163,0.07842172789879545,0.0350002517627928,0.021790299561299915,0.019097370142278757
2019-04-17,0.309367931324713,0.07949770743316342,0.035536615836892826,0.021668323139206684,0.018938455365115403
2019-04-18,0.3081525725057806,0.07957901720223687,0.03521080033361376,0.02164579057329624,0.018910672743669407
2019-04-22,0.3081706299593482,0.0793599818015321,0.035225525705343194,0.021628134174841097,0.018825779892877443
2019-04-23,0.308493427732012,0.07931079684131806,0.03517429054320747,0.020917792037072738,0.01907252099175698
2019-04-24,0.30826644071929443,0.07902058375421853,0.035139769256335676,0.02084065922765442,0.01916861640680207
2019-04-25,0.30779812132889733,0.07910762145061809,0.03509893985228823,0.02078478195490605,0.019434960739085502
2019-04-26,0.30632323177784676,0.0789234979957888,0.035190798243087164,0.021505266316199378,0.019176458673674544
2019-04-29,0.30691023710247006,0.0789453673576092,0.03509548097089963,0.021525530915937733,0.019182583077467126
2019-04-30,0.3078000984966283,0.07915216061179388,0.034985022865914275,0.021644140547712902,0.019265931531934073
2019-05-01,0.30777120374494715,0.07975546767927383,0.034940680189900174,0.021640883117729395,0.019113773669124808
2019-05-02,0.3075612438567192,0.07962062658532186,0.034833887244286536,0.021736979063050544,0.019260908026923262
2019-05-03,0.30768062289250697,0.07971206856215216,0.03478862034260541,0.021697896073278437,0.019188484275008737
2019-05-06,0.3082586365316219,0.07964215067565163,0.03471214145079098,0.021563619786102668,0.01913022837278729
2019-05-07,0.30926578058970566,0.07978806146589777,0.034586079924863386,0.021855285944139432,0.019153440544595366
2019-05-08,0.3104745318366069,0.07968014358994298,0.03446919261285907,0.021772572793576233,0.019275582748362784
2019-05-09,0.31062392077458745,0.07952260904620985,0.03448677541635473,0.02178328203949715,0.01927990128037234
2019-05-10,0.311239742877401,0.07890752112820633,0.034532521980126046,0.021799757701920577,0.019342352007426844
2019-05-13,0.31111512951433945,0.07932077929252393,0.03466523752303619,0.02188957057989593,0.019374360207319773
2019-05-14,0.31565403033198336,0.07997259144289785,0.03420452852969149,0.021635190948364313,0.019301013883518608
2019-05-15,0.3165715031740195,0.08017600278528432,0.03414632445771348,0.021567273251629493,0.01930333323407249
2019-05-16,0.3165197214449879,0.08002883331539568,0.03418815214107531,0.021585512259231502,0.01930054095198646
2019-05-17,0.31685782430732495,0.07973095101540885,0.034069519742985846,0.021661397878941897,0.019296157410330278
2019-05-20,0.31718265939509266,0.07974157408917824,0.0340300087901003,0.02174122015169609,0.019321584376130855
2019-05-21,0.3171984006970193,0.07945108088370771,0.03406404775799216,0.02217142387704304,0.019307661120422346
2019-05-22,0.31837642065521515,0.07948668874450038,0.033969552928197026,0.02216293587328305,0.019263426516717825
2019-05-23,0.3176279128619623,0.07983003591637451,0.03407140084416666,0.02230497738576122,0.0193121316812857
2019-05-24,0.31876890200044183,0.08017642314866258,0.03388790435055136,0.022259744102388155,0.01922889410788335
2019-05-28,0.3189868573289282,0.08016829737486088,0.03364297892743811,0.02225415100373285,0.01931612491729666
2019-05-29,0.31986926193466975,0.08052768975086638,0.033692741293353125,0.022203551539903284,0.019221942277025846
2019-05-30,0.3201314424387476,0.08072538799800472,0.033707421575598966,0.02212287593095595,0.019102324441086126
2019-05-31,0.3195190296804556,0.08066558560126365,0.033276981381609304,0.021881438415285767,0.019088703963891566
2019-06-03,0.31842665248469393,0.08093687219849055,0.03326243215637276,0.021819211687368868,0.01916827084032954
2019-06-04,0.31684081112076257,0.08099264764639028,0.03466492102644083,0.02186943250127616,0.019261493822652048
